trade_date,close,turnover_rate,pe,pb,ps,dv_ratio,total_mv
20221202,12.9,0.7236,6.8895,0.7043,1.4779,1.3953,25033634.48
20221205,13.53,1.1789,7.2259,0.7387,1.5501,1.3304,26256207.32
20221206,13.43,0.6455,7.1725,0.7332,1.5387,1.3403,26062148.14
20221207,13.15,0.7098,7.023,0.7179,1.5066,1.3688,25518782.43
20221208,13.36,0.5492,7.1352,0.7294,1.5306,1.3473,25926306.71
20221209,13.7,0.8327,7.3167,0.748,1.5696,1.3139,26586107.93
20221212,13.11,0.7176,7.0016,0.7158,1.502,1.373,25441158.76
20221213,13.24,0.465,7.0711,0.7229,1.5169,1.3595,25693435.69
20221214,13.23,0.5019,7.0657,0.7223,1.5157,1.3605,25674029.78
20221215,13.1,0.4305,6.9963,0.7152,1.5008,1.374,25421752.84
20221216,13.34,0.4763,7.1245,0.7283,1.5283,1.3493,25887494.88
20221219,13.04,0.5312,6.9643,0.7119,1.494,1.3804,25305317.33
20221220,12.76,0.4618,6.8147,0.6967,1.4619,1.4107,24761951.62
20221221,12.89,0.3167,6.8841,0.7038,1.4768,1.3964,25014228.56
20221222,12.95,0.3465,6.9162,0.707,1.4837,1.39,25130664.07
20221223,12.98,0.2909,6.9322,0.7087,1.4871,1.3867,25188881.82
20221226,12.77,0.4108,6.8201,0.6972,1.463,1.4096,24781357.54
20221227,13.11,0.4566,7.0016,0.7158,1.502,1.373,25441158.76
20221228,13.14,0.4077,7.0177,0.7174,1.5054,1.3699,25499376.51
20221229,13.03,0.3437,6.9589,0.7114,1.4928,1.3814,25285911.41
20221230,13.16,0.4215,7.0283,0.7185,1.5077,1.3678,25538188.35
20230103,13.77,1.1307,7.3541,0.7518,1.5776,1.6558,26721949.36
20230104,14.32,1.1284,7.6479,0.7818,1.6406,1.5922,27789274.86
20230105,14.48,0.8582,7.7333,0.7906,1.6589,1.5746,28099769.55
20230106,14.62,0.6162,7.8081,0.7982,1.675,1.5595,28371452.41
20230109,14.8,0.545,7.9042,0.808,1.6956,1.5405,28720758.93
20230110,14.44,0.6542,7.712,0.7884,1.6544,1.5789,28022145.88
20230111,14.67,0.428,7.8348,0.8009,1.6807,1.5542,28468482
20230112,14.67,0.3224,7.8348,0.8009,1.6807,1.5542,28468482
20230113,14.95,0.4891,7.9843,0.8162,1.7128,1.5251,29011847.71
20230116,15.08,0.8039,8.0538,0.8233,1.7277,1.5119,29264124.64
20230117,14.97,0.4823,7.995,0.7965,1.7151,1.523,29050659.54
20230118,15.11,0.3702,8.0698,0.8039,1.7311,1.5089,29322342.4
20230119,15.09,0.3308,8.0591,0.8029,1.7288,1.5109,29283530.56
20230120,15.13,0.3136,8.0805,0.805,1.7334,1.5069,29361154.23
20230130,15.15,0.7082,8.0911,0.8061,1.7357,1.505,29399966.07
20230131,14.99,0.531,8.0057,0.7975,1.7174,1.521,29089471.38
20230201,14.7,0.852,7.8508,0.7821,1.6842,1.551,28526699.75
20230202,14.6,0.8131,7.7974,0.7768,1.6727,1.5616,28332640.57
20230203,14.32,0.6423,7.6479,0.7619,1.6406,1.5922,27789274.86
20230206,14,0.679,7.477,0.7449,1.604,1.6286,27168285.48
20230207,14.21,0.448,7.5891,0.756,1.628,1.6045,27575809.76
20230208,14.04,0.339,7.4983,0.747,1.6085,1.6239,27245909.15
20230209,14.13,0.4279,7.5464,0.7518,1.6188,1.6136,27420562.41
20230210,13.98,0.4366,7.4663,0.7438,1.6017,1.6309,27129473.64
20230213,13.82,0.9276,7.3808,0.7353,1.5833,1.6498,26818978.95
20230214,13.96,0.4689,7.4556,0.7427,1.5994,1.6332,27090661.8
20230215,13.67,0.6443,7.3007,0.7273,1.5661,1.6679,26527890.18
20230216,13.6,0.6592,7.2633,0.7236,1.5581,1.6765,26392048.75
20230217,13.43,0.4732,7.1725,0.7145,1.5387,1.6977,26062148.14
20230220,14.15,1.0905,7.5571,0.7529,1.6211,1.6113,27459374.25
20230221,14.1,0.5104,7.5304,0.7502,1.6154,1.617,27362344.66
20230222,14.02,0.3292,7.4876,0.7459,1.6062,1.6262,27207097.31
20230223,14.05,0.4249,7.5037,0.7475,1.6097,1.6228,27265315.07
20230224,13.86,0.3762,7.4022,0.7374,1.5879,1.645,26896602.62
20230227,13.69,0.3202,7.3114,0.7284,1.5684,1.6654,26566702.01
20230228,13.78,0.3133,7.3595,0.7332,1.5788,1.6546,26741355.28
20230301,14.17,0.6305,7.5678,0.7539,1.6234,1.609,27498186.09
20230302,14.24,0.5235,7.6051,0.7576,1.6315,1.6011,27634027.51
20230303,14.29,0.3561,7.6318,0.7603,1.6372,1.5955,27731057.1
20230306,13.85,0.7502,7.3969,0.7369,1.5868,1.6462,26877196.7
20230307,13.69,0.6592,7.3114,0.7284,1.5684,1.6654,26566702.01
20230308,13.53,0.5652,7.2259,0.7199,1.5501,1.6851,26256207.32
20230309,13.2,0.8946,5.6279,0.7023,1.4239,1.7273,25615812.02
20230310,13.14,0.4416,5.6023,0.6991,1.4175,1.7352,25499376.51
20230313,13.05,0.5156,5.5639,0.6943,1.4078,1.7471,25324723.25
20230314,12.87,0.5921,5.4872,0.6848,1.3883,1.7716,24975416.72
20230315,13.05,0.5047,5.5639,0.6943,1.4078,1.7471,25324723.25
20230316,12.82,0.4724,5.4659,0.6821,1.3829,1.7785,24878387.13
20230317,12.75,0.8023,5.436,0.6784,1.3754,1.7882,24742545.7
20230320,12.57,0.6126,5.3593,0.6688,1.356,1.8138,24393239.17
20230321,12.7,0.4332,5.4147,0.6757,1.37,1.7953,24645516.11
20230322,12.79,0.4518,5.4531,0.6805,1.3797,1.7826,24820169.38
20230323,12.9,0.4145,5.5,0.6863,1.3916,1.7674,25033634.48
20230324,12.82,0.3203,5.4659,0.6821,1.3829,1.7785,24878387.13
20230327,12.6,0.5197,5.3721,0.6704,1.3592,1.8095,24451456.93
20230328,12.64,0.3473,5.3891,0.6725,1.3635,1.8038,24529080.6
20230329,12.53,0.3072,5.3422,0.6667,1.3517,1.8196,24315615.5
20230330,12.68,0.4249,5.4062,0.6746,1.3678,1.7981,24606704.28
20230331,12.53,0.446,5.3422,0.6667,1.3517,1.8196,24315615.5
20230403,12.67,0.3816,5.4019,0.6741,1.3668,1.7995,24587298.36
20230404,12.65,0.3336,5.3934,0.673,1.3646,1.8024,24548486.52
20230406,12.58,0.2903,5.3635,0.6693,1.357,1.8124,24412645.09
20230407,12.62,0.3133,5.3806,0.6715,1.3614,1.8067,24490268.77
20230410,12.68,0.3299,5.4062,0.6746,1.3678,1.7981,24606704.28
20230411,12.54,0.4008,5.3465,0.6672,1.3527,1.8182,24335021.42
20230412,12.48,0.4689,5.3209,0.664,1.3463,1.8269,24218585.91
20230413,12.56,0.5831,5.355,0.6683,1.3549,1.8153,24373833.26
20230414,12.69,0.6689,5.4104,0.6752,1.3689,1.7967,24626110.19
20230417,12.93,0.6721,5.5128,0.6879,1.3948,1.7633,25091852.23
20230418,13,0.793,5.5426,0.6917,1.4024,1.7538,25227693.66
20230419,12.85,0.5227,5.4786,0.6837,1.3862,1.7743,24936604.88
20230420,12.75,0.4183,5.436,0.6784,1.3754,1.7882,24742545.7
20230421,12.5,0.4734,5.3294,0.6651,1.3484,1.824,24257397.75
20230424,12.1,0.7563,5.1589,0.6438,1.3053,1.8843,23481161.02
20230425,12.28,0.6709,5.2356,0.6324,1.3247,1.8567,23830467.55
20230426,12.12,0.5108,5.1674,0.6242,1.3074,1.8812,23519972.86
20230427,12.26,0.5174,5.2271,0.6314,1.3225,1.8597,23791655.71
20230428,12.55,0.7448,5.3507,0.6463,1.3538,1.8167,24354427.34
20230504,12.73,0.7618,5.4275,0.6556,1.3732,1.791,24703733.87
20230505,12.91,0.9081,5.5042,0.6649,1.3926,1.7661,25053040.39
20230508,13.32,1.3557,5.679,0.686,1.4369,1.7117,25848683.04
20230509,13.16,1.2484,5.6108,0.6778,1.4196,1.7325,25538188.35
20230510,12.84,0.6375,5.4744,0.6613,1.3851,1.7757,24917198.97
20230511,12.85,0.4657,5.4786,0.6618,1.3862,1.7743,24936604.88
20230512,12.62,0.4564,5.3806,0.65,1.3614,1.8067,24490268.77
20230515,12.83,0.4784,5.4701,0.6608,1.384,1.7771,24897793.05
20230516,12.62,0.5144,5.3806,0.65,1.3614,1.8067,24490268.77
20230517,12.49,0.3889,5.3252,0.6433,1.3473,1.8255,24237991.83
20230518,12.49,0.3541,5.3252,0.6433,1.3473,1.8255,24237991.83
20230519,12.34,0.3548,5.2612,0.6355,1.3312,1.8476,23946903.06
20230522,12.38,0.2831,5.2783,0.6376,1.3355,1.8417,24024526.73
20230523,12.21,0.3578,5.2058,0.6288,1.3171,1.8673,23694626.12
20230524,12.01,0.4248,5.1205,0.6185,1.2956,1.8984,23306507.76
20230525,11.93,0.4549,5.0864,0.6144,1.2869,1.9111,23151260.41
20230526,12.1,0.2635,5.1589,0.6232,1.3053,1.8843,23481161.02
20230529,11.98,0.2917,5.1077,0.617,1.2923,1.9032,23248290
20230530,11.87,0.3937,5.0608,0.6113,1.2805,1.9208,23034824.9
20230531,11.6,0.6079,4.9457,0.5974,1.2513,1.9655,22510865.11
20230601,11.59,0.3829,4.9414,0.5969,1.2503,1.9672,22491459.19
20230602,11.93,0.6296,5.0864,0.6144,1.2869,1.9111,23151260.41
20230605,11.91,0.2689,5.0779,0.6134,1.2848,1.9144,23112448.57
20230606,11.84,0.4294,5.048,0.6098,1.2772,1.9257,22976607.15
20230607,11.94,0.3317,5.0907,0.6149,1.288,1.9095,23170666.33
20230608,12.12,0.448,5.1674,0.6242,1.3074,1.8812,23519972.86
20230609,11.88,0.6778,5.0651,0.6118,1.2815,1.9192,23054230.82
20230612,11.79,0.391,5.0267,0.6072,1.2718,1.9338,22879577.56
20230613,11.77,0.438,5.0182,0.6062,1.2697,1.9371,22840765.72
20230614,11.47,0.551,4.8903,0.5995,1.2373,1.9878,22258588.17
20230615,11.61,0.4768,4.95,0.6068,1.2524,1.9638,22530271.03
20230616,11.63,0.4339,4.9585,0.6079,1.2546,1.9604,22569082.86
20230619,11.45,0.4916,4.8818,0.5985,1.2352,1.9913,22219776.34
20230620,11.36,0.2806,4.8434,0.5938,1.2254,2.007,22045123.07
20230621,11.35,0.3177,4.8391,0.5933,1.2244,2.0088,22025717.15
20230626,11.18,0.3487,4.7666,0.5844,1.206,2.0394,21695816.55
20230627,11.28,0.2379,4.8093,0.5896,1.2168,2.0213,21889875.73
20230628,11.3,0.1883,4.8178,0.5906,1.219,2.0177,21928687.56
20230629,11.18,0.2504,4.7666,0.5844,1.206,2.0394,21695816.55
20230630,11.23,0.2675,4.788,0.587,1.2114,2.0303,21792846.14
20230703,11.49,0.4561,4.8988,0.6006,1.2395,1.9843,22297400.01
20230704,11.4,0.3176,4.8604,0.5959,1.2298,2,22122746.75
20230705,11.34,0.2182,4.8349,0.5927,1.2233,2.0106,22006311.24
20230706,11.24,0.3077,4.7922,0.5875,1.2125,2.0285,21812252.05
20230707,11.2,0.2496,4.7752,0.5854,1.2082,2.0357,21734628.38
20230710,11.2,0.2555,4.7752,0.5854,1.2082,2.0357,21734628.38
20230711,11.21,0.2941,4.7794,0.5859,1.2093,2.0339,21754034.3
20230712,11.24,0.3793,4.7922,0.5875,1.2125,2.0285,21812252.05
20230713,11.43,0.5793,4.8732,0.5974,1.233,1.9948,22180964.5
20230714,11.46,0.3706,4.886,0.599,1.2362,1.9895,22239182.25
20230717,11.31,0.3135,4.8221,0.5912,1.2201,2.0159,21948093.48
20230718,11.25,0.2432,4.7965,0.588,1.2136,2.0267,21831657.97
20230719,11.31,0.197,4.8221,0.5912,1.2201,2.0159,21948093.48
20230720,11.32,0.2855,4.8263,0.5917,1.2211,2.0141,21967499.4
20230721,11.34,0.1943,4.8349,0.5927,1.2233,2.0106,22006311.24
20230724,11.26,0.22,4.8007,0.5885,1.2147,2.0249,21851063.89
20230725,11.72,1.0476,4.9969,0.6126,1.2643,1.9454,22743736.13
20230726,11.67,0.3873,4.9755,0.61,1.2589,1.9537,22646706.54
20230727,11.75,0.5747,5.0097,0.6142,1.2675,1.9404,22801953.88
20230728,12.26,1.2095,5.2271,0.6408,1.3225,1.8597,23791655.71
20230731,12.32,0.9559,5.2527,0.644,1.329,1.8506,23908091.22
20230801,12.16,0.4935,5.1845,0.6356,1.3117,1.875,23597596.53
20230802,12.03,0.575,5.129,0.6288,1.2977,1.8953,23345319.59
20230803,12.33,0.6059,5.2569,0.6445,1.3301,1.8491,23927497.14
20230804,12.3,0.6715,5.2442,0.6429,1.3268,1.8537,23869279.38
20230807,12.16,0.3334,5.1845,0.6356,1.3117,1.875,23597596.53
20230808,12.1,0.374,5.1589,0.6325,1.3053,1.8843,23481161.02
20230809,12.17,0.2977,5.1887,0.6361,1.3128,1.8735,23617002.45
20230810,12.16,0.2451,5.1845,0.6356,1.3117,1.875,23597596.53
20230811,11.89,0.4862,5.0693,0.6215,1.2826,1.9176,23073636.74
20230814,11.67,0.5029,4.9755,0.61,1.2589,1.9537,22646706.54
20230815,11.73,0.3673,5.0011,0.6131,1.2654,1.9437,22763142.05
20230816,11.73,0.2952,5.0011,0.6131,1.2654,1.9437,22763142.05
20230817,11.57,0.4973,4.9329,0.6048,1.2481,1.9706,22452647.36
20230818,11.56,0.34,4.9286,0.6042,1.247,1.9723,22433241.44
20230821,11.32,0.3615,4.8263,0.5917,1.2211,2.0141,21967499.4
20230822,11.37,0.3127,4.8476,0.5943,1.2265,2.0053,22064528.99
20230823,11.25,0.3565,4.7965,0.588,1.2136,2.0267,21831657.97
20230824,11.13,0.6654,4.7453,0.5652,1.2006,2.0485,21598786.95
20230825,11.23,0.4356,4.788,0.5703,1.2114,2.0303,21792846.14
20230828,11.52,1.0294,4.9116,0.585,1.2427,1.9792,22355617.76
20230829,11.31,1.0126,4.8221,0.5744,1.2201,2.0159,21948093.48
20230830,11.13,0.7089,4.7453,0.5652,1.2006,2.0485,21598786.95
20230831,11.13,0.4156,4.7453,0.5652,1.2006,2.0485,21598786.95
20230901,11.32,0.5868,4.8263,0.5749,1.2211,2.0141,21967499.4
20230904,11.56,0.7266,4.9286,0.5871,1.247,1.9723,22433241.44
20230905,11.39,0.4144,4.8562,0.5784,1.2287,2.0018,22103340.83
20230906,11.43,0.3271,4.8732,0.5805,1.233,1.9948,22180964.5
20230907,11.33,0.2783,4.8306,0.5754,1.2222,2.0124,21986905.32
20230908,11.27,0.2469,4.805,0.5723,1.2157,2.0231,21870469.81
20230911,11.34,0.3373,4.8349,0.5759,1.2233,2.0106,22006311.24
20230912,11.28,0.2553,4.8093,0.5728,1.2168,2.0213,21889875.73
20230913,11.25,0.2526,4.7965,0.5713,1.2136,2.0267,21831657.97
20230914,11.29,0.2843,4.8135,0.5733,1.2179,2.0195,21909281.65
20230915,11.22,0.4589,4.7837,0.5698,1.2103,2.0321,21773440.22
20230918,11.23,0.2583,4.788,0.5703,1.2114,2.0303,21792846.14
20230919,11.21,0.2595,4.7794,0.5693,1.2093,2.0339,21754034.3
20230920,11.15,0.288,4.7538,0.5662,1.2028,2.0448,21637598.79
20230921,11.05,0.4349,4.7112,0.5612,1.192,2.0633,21443539.61
20230922,11.24,0.4697,4.7922,0.5708,1.2125,2.0285,21812252.05
20230925,11.22,0.3923,4.7837,0.5698,1.2103,2.0321,21773440.22
20230926,11.16,0.2293,4.7581,0.5667,1.2039,2.043,21657004.71
20230927,11.17,0.2527,4.7624,0.5673,1.2049,2.0412,21676410.63
20230928,11.2,0.2683,4.7752,0.5688,1.2082,2.0357,21734628.38
20231009,11.11,0.3586,4.7368,0.5642,1.1985,2.0522,21559975.12
20231010,11.02,0.4229,4.6984,0.5596,1.1888,2.069,21385321.85
20231011,10.98,0.3731,4.6814,0.5576,1.1845,2.0765,21307698.18
20231012,11.11,0.4396,4.7368,0.5642,1.1985,2.0522,21559975.12
20231013,11,0.3527,4.6899,0.5586,1.1866,2.0727,21346510.02
20231016,11.01,0.2585,4.6942,0.5591,1.1877,2.0708,21365915.94
20231017,11.02,0.2543,4.6984,0.5596,1.1888,2.069,21385321.85
20231018,10.95,0.3359,4.6686,0.5561,1.1812,2.0822,21249480.43
20231019,10.6,0.6127,4.5193,0.5383,1.1435,2.1509,20570273.29
20231020,10.6,0.2711,4.5193,0.5383,1.1435,2.1509,20570273.29
20231023,10.5,0.2733,4.4767,0.5332,1.1327,2.1714,20376214.11
20231024,10.55,0.392,4.498,0.5358,1.1381,2.1611,20473243.7
20231025,10.38,0.7273,4.4256,0.5088,1.1197,2.1965,20143343.09
20231026,10.41,0.3092,4.4383,0.5102,1.123,2.1902,20201560.84
20231027,10.45,0.474,4.4554,0.5122,1.1273,2.1818,20279184.52
20231030,10.45,0.4152,4.4554,0.5122,1.1273,2.1818,20279184.52
20231031,10.46,0.3364,4.4597,0.5127,1.1284,2.1797,20298590.44
20231101,10.48,0.2923,4.4682,0.5137,1.1305,2.1756,20337402.27
20231102,10.48,0.3192,4.4682,0.5137,1.1305,2.1756,20337402.27
20231103,10.48,0.3635,4.4682,0.5137,1.1305,2.1756,20337402.27
20231106,10.69,0.519,4.5577,0.524,1.1532,2.1328,20744926.55
20231107,10.6,0.3302,4.5193,0.5196,1.1435,2.1509,20570273.29
20231108,10.5,0.4524,4.4767,0.5147,1.1327,2.1714,20376214.11
20231109,10.49,0.3294,4.4725,0.5142,1.1316,2.1735,20356808.19
20231110,10.3,0.5385,4.3914,0.5049,1.1111,2.2136,19988095.74
20231113,10.25,0.3968,4.3701,0.5024,1.1057,2.2244,19891066.15
20231114,10.27,0.3076,4.3787,0.5034,1.1079,2.2201,19929877.99
20231115,10.37,0.5716,4.4213,0.5083,1.1186,2.1986,20123937.17
20231116,10.24,0.4754,4.3659,0.5019,1.1046,2.2266,19871660.23
20231117,10.15,0.4655,4.3275,0.4975,1.0949,2.2463,19697006.97
20231120,10.19,0.3296,4.3445,0.4995,1.0992,2.2375,19774630.64
20231121,10.28,0.5365,4.3829,0.5039,1.1089,2.2179,19949283.91
20231122,10.16,0.38,4.3318,0.498,1.096,2.2441,19716412.89
20231123,10.15,0.4363,4.3275,0.4975,1.0949,2.2463,19697006.97
20231124,10.1,0.3528,4.3062,0.4951,1.0895,2.2574,19599977.38
20231127,10.01,0.4309,4.2678,0.4906,1.0798,2.2777,19425324.12
20231128,9.95,0.4051,4.2422,0.4877,1.0733,2.2915,19308888.61
20231129,9.72,0.7563,4.1442,0.4764,1.0485,2.3457,18862552.49
20231130,9.68,0.4647,4.1271,0.4745,1.0442,2.3554,18784928.82
20231201,9.66,0.4009,4.1186,0.4735,1.0421,2.3602,18746116.98
20231204,9.63,0.312,4.1058,0.472,1.0388,2.3676,18687899.22
20231205,9.48,0.4057,4.0418,0.4647,1.0226,2.4051,18396810.45
20231206,9.5,0.3881,4.0504,0.4656,1.0248,2.4,18435622.29
20231207,9.44,0.3017,4.0248,0.4627,1.0183,2.4153,18319186.78
20231208,9.3,0.5262,3.9651,0.4558,1.0032,2.4516,18047503.92
20231211,9.35,0.5842,3.9864,0.4583,1.0086,2.4385,18144533.52
20231212,9.42,0.4406,4.0163,0.4617,1.0162,2.4204,18280374.94
20231213,9.16,0.5469,3.9054,0.449,0.9881,2.4891,17775821.07
20231214,9.15,0.3828,3.9011,0.4485,0.987,2.4918,17756415.15
20231215,9.21,0.5096,3.9267,0.4514,0.9935,2.4756,17872850.66
20231218,9.13,0.3372,3.8926,0.4475,0.9849,2.4973,17717603.31
20231219,9.1,0.3319,3.8798,0.446,0.9816,2.5055,17659385.56
20231220,9.03,0.3688,3.85,0.4426,0.9741,2.5249,17523544.13
20231221,9.17,0.5241,3.9097,0.4495,0.9892,2.4864,17795226.99
20231222,9.2,0.5182,3.9225,0.4509,0.9924,2.4783,17853444.74
20231225,9.19,0.2133,3.9182,0.4505,0.9914,2.481,17834038.82
20231226,9.1,0.2792,3.8798,0.446,0.9816,2.5055,17659385.56
20231227,9.12,0.3306,3.8883,0.447,0.9838,2.5,17698197.4
20231228,9.45,0.8562,4.029,0.4632,1.0194,2.4127,18338592.7
20231229,9.39,0.44,4.0035,0.4603,1.0129,2.4281,18222157.19
